request_index,cache_mode,phase,block_index,layer_index,step_index,model_call_index,block_start,block_end,block_token_count,mask_count,layer_latency_ms,block_input_norm,block_output_norm,block_delta_norm,block_delta_cosine,inter_step_output_delta_norm,inter_step_output_cosine
0,prefix,refine,2,5,25,84,0,32,32,4,2.4444572627544403,355.10003662109375,405.7090759277344,87.803466796875,0.982133686542511,47.306884765625,0.9931788444519043
0,prefix,refine,2,6,25,84,0,32,32,4,2.669132314622402,405.7090759277344,485.7037048339844,121.18358612060547,0.9789761900901794,54.41310119628906,0.9937102794647217
0,prefix,refine,2,7,25,84,0,32,32,4,2.622382715344429,485.7037048339844,516.1066284179688,84.01187896728516,0.9877683520317078,61.60011291503906,0.9928569197654724
0,prefix,refine,2,8,25,84,0,32,32,4,2.9670950025320053,516.1066284179688,554.4107055664062,96.03435516357422,0.9864498376846313,69.04263305664062,0.9922210574150085
0,prefix,refine,2,9,25,84,0,32,32,4,2.6833489537239075,554.4107055664062,596.6524047851562,102.06006622314453,0.9869548678398132,75.68232727050781,0.9919356107711792
0,prefix,refine,2,10,25,84,0,32,32,4,2.9673445969820023,596.6524047851562,617.8399658203125,119.19890594482422,0.9813382625579834,81.7166976928711,0.9912198781967163
0,prefix,refine,2,11,25,84,0,32,32,4,2.9387706890702248,617.8399658203125,639.8912963867188,121.37238311767578,0.9819830060005188,91.11656188964844,0.9898154735565186
0,prefix,refine,2,12,25,84,0,32,32,4,2.5964444503188133,639.8912963867188,679.2805786132812,141.63136291503906,0.9787079691886902,100.20611572265625,0.9890580177307129
0,prefix,refine,2,13,25,84,0,32,32,4,2.5771278887987137,679.2805786132812,703.9895629882812,167.64993286132812,0.9712480306625366,105.12445831298828,0.9887832403182983
0,prefix,refine,2,14,25,84,0,32,32,4,2.74017546325922,703.9895629882812,703.2821655273438,159.8893585205078,0.9741798043251038,108.36737823486328,0.9880532026290894
0,prefix,refine,2,15,25,84,0,32,32,4,3.4970352426171303,703.2821655273438,733.8087158203125,169.46876525878906,0.9730724096298218,113.816650390625,0.9878958463668823
0,prefix,refine,2,16,25,84,0,32,32,4,4.722028970718384,733.8087158203125,755.6548461914062,185.33340454101562,0.9694504737854004,116.51543426513672,0.9880393743515015
0,prefix,refine,2,17,25,84,0,32,32,4,3.691132180392742,755.6548461914062,762.1310424804688,192.90325927734375,0.9677230715751648,124.59131622314453,0.9865496754646301
0,prefix,refine,2,18,25,84,0,32,32,4,3.044990822672844,762.1310424804688,800.2576293945312,205.55892944335938,0.9665457010269165,136.70579528808594,0.9853135347366333
0,prefix,refine,2,19,25,84,0,32,32,4,3.024212084710598,800.2576293945312,829.4962768554688,223.9332275390625,0.962867259979248,144.6826934814453,0.9846817255020142
0,prefix,refine,2,20,25,84,0,32,32,4,2.9758913442492485,829.4962768554688,858.689453125,230.8329315185547,0.9631898999214172,154.38389587402344,0.9837157130241394
0,prefix,refine,2,21,25,84,0,32,32,4,2.6602549478411674,858.689453125,925.7369995117188,276.2127380371094,0.9548323154449463,176.35606384277344,0.9817091226577759
0,prefix,refine,2,22,25,84,0,32,32,4,2.7842288836836815,925.7369995117188,966.2852783203125,283.1188049316406,0.9561071395874023,193.6290740966797,0.9797508716583252
0,prefix,refine,2,23,25,84,0,32,32,4,2.9554031789302826,966.2852783203125,1017.237060546875,325.74981689453125,0.9473360776901245,217.46441650390625,0.9769167900085449
0,prefix,refine,2,24,25,84,0,32,32,4,2.83742044121027,1017.237060546875,1079.3563232421875,379.1707763671875,0.9362781047821045,247.72349548339844,0.9733418226242065
0,prefix,refine,2,25,25,84,0,32,32,4,2.824905328452587,1079.3563232421875,1234.4981689453125,455.48809814453125,0.9311735033988953,302.84832763671875,0.969528317451477
0,prefix,refine,2,26,25,84,0,32,32,4,2.8593409806489944,1234.4981689453125,1427.220703125,538.685546875,0.9281848073005676,370.8910827636719,0.9657708406448364
0,prefix,refine,2,27,25,84,0,32,32,4,2.715027891099453,1427.220703125,1814.8291015625,718.798828125,0.9292575120925903,489.30426025390625,0.9630535840988159
0,prefix,refine,2,28,25,84,0,32,32,4,2.935224212706089,1814.8291015625,2151.540771484375,738.583251953125,0.9446593523025513,612.9260864257812,0.9589861631393433
0,prefix,refine,2,29,25,84,0,32,32,4,2.6227841153740883,2151.540771484375,2423.505615234375,718.9207153320312,0.9575276374816895,705.6155395507812,0.957253634929657
0,prefix,refine,2,30,25,84,0,32,32,4,2.6986878365278244,2423.505615234375,2664.3017578125,867.511962890625,0.9462093114852905,822.4389038085938,0.9522470235824585
0,prefix,refine,2,31,25,84,0,32,32,4,3.4227846190333366,2664.3017578125,2846.34912109375,2047.2933349609375,0.7258350849151611,992.1392211914062,0.9403836727142334
0,prefix,refine,2,0,26,85,0,32,32,3,3.6965329200029373,56.09231948852539,169.87100219726562,162.12330627441406,0.3000662624835968,12.66159725189209,0.9972171783447266
0,prefix,refine,2,1,26,85,0,32,32,3,3.6870352923870087,169.87100219726562,205.80343627929688,59.2496452331543,0.9682554006576538,14.057488441467285,0.9976609349250793
0,prefix,refine,2,2,26,85,0,32,32,3,3.361569717526436,205.80343627929688,246.5466766357422,58.39884567260742,0.9827519059181213,15.549225807189941,0.9980133771896362
0,prefix,refine,2,3,26,85,0,32,32,3,2.8179632499814034,246.5466766357422,301.42059326171875,78.68707275390625,0.9786053895950317,18.868741989135742,0.9980455636978149
0,prefix,refine,2,4,26,85,0,32,32,3,3.0355630442500114,301.42059326171875,356.6541748046875,80.90446472167969,0.9837493896484375,23.979572296142578,0.9977422952651978
0,prefix,refine,2,5,26,85,0,32,32,3,2.7917232364416122,356.6541748046875,407.00927734375,87.80511474609375,0.982177734375,27.26848793029785,0.9977518320083618
0,prefix,refine,2,6,26,85,0,32,32,3,3.245730884373188,407.00927734375,486.2447204589844,120.48593139648438,0.9791853427886963,29.26197052001953,0.9981898069381714
0,prefix,refine,2,7,26,85,0,32,32,3,2.943599596619606,486.2447204589844,516.4192504882812,83.98336791992188,0.987770140171051,32.83443832397461,0.9979798793792725
0,prefix,refine,2,8,26,85,0,32,32,3,3.37218027561903,516.4192504882812,554.882080078125,96.49844360351562,0.9863352179527283,36.527286529541016,0.997833788394928
0,prefix,refine,2,9,26,85,0,32,32,3,2.8368690982460976,554.882080078125,598.4537353515625,103.45641326904297,0.9867434501647949,39.95894241333008,0.9977699518203735
0,prefix,refine,2,10,26,85,0,32,32,3,3.200586885213852,598.4537353515625,619.4369506835938,119.21060943603516,0.9814246296882629,43.55833053588867,0.9975234270095825
0,prefix,refine,2,11,26,85,0,32,32,3,2.8933249413967133,619.4369506835938,641.5463256835938,122.94417572021484,0.9815949201583862,47.578956604003906,0.997244119644165
0,prefix,refine,2,12,26,85,0,32,32,3,2.888726070523262,641.5463256835938,681.9818115234375,143.89755249023438,0.9782009124755859,53.13032531738281,0.9969574213027954
0,prefix,refine,2,13,26,85,0,32,32,3,2.502627670764923,681.9818115234375,706.2340087890625,168.31881713867188,0.9711930751800537,53.75999450683594,0.9970934391021729
0,prefix,refine,2,14,26,85,0,32,32,3,2.5719376280903816,706.2340087890625,703.81005859375,159.21705627441406,0.9744990468025208,51.96452713012695,0.9972682595252991
0,prefix,refine,2,15,26,85,0,32,32,3,2.5158822536468506,703.81005859375,734.131591796875,168.8165740966797,0.9733043909072876,52.81918716430664,0.997403621673584
0,prefix,refine,2,16,26,85,0,32,32,3,2.6106610894203186,734.131591796875,755.9337768554688,185.9204864501953,0.9692767858505249,52.395023345947266,0.9975889921188354
0,prefix,refine,2,17,26,85,0,32,32,3,2.5928178802132607,755.9337768554688,762.838623046875,192.75367736816406,0.967818021774292,54.95516586303711,0.9973973631858826
0,prefix,refine,2,18,26,85,0,32,32,3,2.601154148578644,762.838623046875,800.5439453125,205.61366271972656,0.9665428400039673,61.783958435058594,0.9970151782035828
0,prefix,refine,2,19,26,85,0,32,32,3,2.595311962068081,800.5439453125,831.4072875976562,225.72280883789062,0.9624335169792175,68.03985595703125,0.9966409802436829
0,prefix,refine,2,20,26,85,0,32,32,3,2.8193052858114243,831.4072875976562,860.3993530273438,231.91647338867188,0.962985634803772,71.36992645263672,0.9965488910675049
0,prefix,refine,2,21,26,85,0,32,32,3,2.894297242164612,860.3993530273438,927.822265625,276.928955078125,0.9548061490058899,82.2741928100586,0.9960539937019348
0,prefix,refine,2,22,26,85,0,32,32,3,2.9124710708856583,927.822265625,969.3258666992188,283.77874755859375,0.9561785459518433,92.10994720458984,0.9954686164855957
0,prefix,refine,2,23,26,85,0,32,32,3,2.8375089168548584,969.3258666992188,1019.0570068359375,327.0245361328125,0.9471104145050049,101.56107330322266,0.9950189590454102
0,prefix,refine,2,24,26,85,0,32,32,3,2.77539249509573,1019.0570068359375,1083.89013671875,380.75347900390625,0.9362694621086121,117.03221893310547,0.9941482543945312
0,prefix,refine,2,25,26,85,0,32,32,3,2.6517491787672043,1083.89013671875,1239.15087890625,456.0265808105469,0.9315503835678101,139.78952026367188,0.993615984916687
0,prefix,refine,2,26,26,85,0,32,32,3,2.666918560862541,1239.15087890625,1430.1177978515625,536.7659301757812,0.9289929866790771,172.65676879882812,0.9926938414573669
0,prefix,refine,2,27,26,85,0,32,32,3,2.8735678642988205,1430.1177978515625,1819.0855712890625,723.090087890625,0.9285810589790344,217.49928283691406,0.9928321242332458
0,prefix,refine,2,28,26,85,0,32,32,3,3.229971043765545,1819.0855712890625,2149.119873046875,735.154052734375,0.9448043704032898,271.45220947265625,0.9920293092727661
0,prefix,refine,2,29,26,85,0,32,32,3,2.942107617855072,2149.119873046875,2423.7958984375,724.478515625,0.9568579196929932,308.907470703125,0.9918749332427979
0,prefix,refine,2,30,26,85,0,32,32,3,2.7647623792290688,2423.7958984375,2655.184814453125,861.6832275390625,0.9464685916900635,373.50775146484375,0.990141749382019
0,prefix,refine,2,31,26,85,0,32,32,3,3.047577105462551,2655.184814453125,2826.84619140625,2037.2457275390625,0.7254836559295654,488.0028991699219,0.9852232336997986
0,prefix,refine,2,0,27,86,0,32,32,2,3.0140336602926254,56.606178283691406,170.2938995361328,162.14540100097656,0.30669665336608887,15.891458511352539,0.9956364035606384
0,prefix,refine,2,1,27,86,0,32,32,2,3.1363144516944885,170.2938995361328,205.46786499023438,58.859527587890625,0.9681723117828369,19.579559326171875,0.995465874671936
0,prefix,refine,2,2,27,86,0,32,32,2,3.306956961750984,205.46786499023438,247.00787353515625,59.55319595336914,0.9820610284805298,23.998743057250977,0.9952762722969055
0,prefix,refine,2,3,27,86,0,32,32,2,2.8007598593831062,247.00787353515625,302.1908264160156,78.9481201171875,0.9786509871482849,28.76935386657715,0.995464026927948
0,prefix,refine,2,4,27,86,0,32,32,2,3.1323768198490143,302.1908264160156,359.6318664550781,84.38137817382812,0.9824241399765015,41.14663314819336,0.9934369325637817
0,prefix,refine,2,5,27,86,0,32,32,2,2.8846487402915955,359.6318664550781,412.10333251953125,91.27513122558594,0.9811805486679077,49.15939712524414,0.992870032787323
0,prefix,refine,2,6,27,86,0,32,32,2,3.0294517055153847,412.10333251953125,491.7894287109375,122.25077819824219,0.9787951707839966,53.37493896484375,0.9941098690032959
0,prefix,refine,2,7,27,86,0,32,32,2,2.951504662632942,491.7894287109375,521.558837890625,84.61133575439453,0.9877729415893555,57.12447738647461,0.993991494178772
0,prefix,refine,2,8,27,86,0,32,32,2,3.026035614311695,521.558837890625,559.5045776367188,97.08944702148438,0.9863156080245972,59.49164581298828,0.9943362474441528
0,prefix,refine,2,9,27,86,0,32,32,2,2.9383301734924316,559.5045776367188,603.9417724609375,104.8926010131836,0.9866421222686768,63.72072982788086,0.9944245219230652
0,prefix,refine,2,10,27,86,0,32,32,2,2.726810984313488,603.9417724609375,626.1104125976562,122.48237609863281,0.9808129072189331,72.32518768310547,0.9933127760887146
0,prefix,refine,2,11,27,86,0,32,32,2,2.600261941552162,626.1104125976562,650.0810546875,125.28280639648438,0.9814220070838928,79.2516098022461,0.9925538301467896
0,prefix,refine,2,12,27,86,0,32,32,2,2.727893181145191,650.0810546875,689.1287841796875,144.2511749267578,0.9784728288650513,85.03028106689453,0.9923574328422546
0,prefix,refine,2,13,27,86,0,32,32,2,2.7000298723578453,689.1287841796875,711.8196411132812,168.6553497314453,0.9715271592140198,88.55194854736328,0.9922265410423279
0,prefix,refine,2,14,27,86,0,32,32,2,2.9694093391299248,711.8196411132812,710.1578979492188,160.66949462890625,0.9744641780853271,91.1306381225586,0.9917266368865967
0,prefix,refine,2,15,27,86,0,32,32,2,2.738362178206444,710.1578979492188,741.264892578125,169.83645629882812,0.9735159873962402,94.95186614990234,0.9917564392089844
0,prefix,refine,2,16,27,86,0,32,32,2,2.973436377942562,741.264892578125,761.2552490234375,185.28326416015625,0.9699292778968811,96.80674743652344,0.991874635219574
0,prefix,refine,2,17,27,86,0,32,32,2,2.5416910648345947,761.2552490234375,767.6456909179688,193.014404296875,0.968153178691864,102.9043197631836,0.9909717440605164
0,prefix,refine,2,18,27,86,0,32,32,2,2.744944766163826,767.6456909179688,806.0520629882812,206.75869750976562,0.9666423797607422,108.80757141113281,0.9908448457717896
0,prefix,refine,2,19,27,86,0,32,32,2,2.8252368792891502,806.0520629882812,840.8828125,229.3588104248047,0.9620826840400696,118.17674255371094,0.9900698065757751
0,prefix,refine,2,20,27,86,0,32,32,2,2.5841910392045975,840.8828125,870.4457397460938,234.97760009765625,0.9628738164901733,126.05561828613281,0.9894530177116394
0,prefix,refine,2,21,27,86,0,32,32,2,2.6488732546567917,870.4457397460938,940.2642822265625,280.9234924316406,0.9547587037086487,143.07229614257812,0.9883485436439514
0,prefix,refine,2,22,27,86,0,32,32,2,2.929653972387314,940.2642822265625,984.9642333984375,289.6103820800781,0.9557875990867615,158.4991455078125,0.9869637489318848
0,prefix,refine,2,23,27,86,0,32,32,2,2.782575786113739,984.9642333984375,1035.8271484375,330.3230895996094,0.9477855563163757,170.8055877685547,0.9863053560256958
0,prefix,refine,2,24,27,86,0,32,32,2,2.784179523587227,1035.8271484375,1104.9547119140625,388.7910461425781,0.9360460042953491,196.9552459716797,0.9839844703674316
0,prefix,refine,2,25,27,86,0,32,32,2,2.8599416837096214,1104.9547119140625,1260.1851806640625,454.5892639160156,0.9344437122344971,228.51502990722656,0.9834181070327759
0,prefix,refine,2,26,27,86,0,32,32,2,2.863999456167221,1260.1851806640625,1449.3447265625,534.8455200195312,0.9314799308776855,272.2452087402344,0.9822049736976624
0,prefix,refine,2,27,27,86,0,32,32,2,2.930987626314163,1449.3447265625,1845.6907958984375,726.5609741210938,0.9306864142417908,355.5737609863281,0.9812711477279663
0,prefix,refine,2,28,27,86,0,32,32,2,2.9919706284999847,1845.6907958984375,2157.8935546875,699.5615234375,0.9507933259010315,436.53643798828125,0.9794584512710571
0,prefix,refine,2,29,27,86,0,32,32,2,3.160388208925724,2157.8935546875,2424.916259765625,698.220703125,0.9602259993553162,506.4501953125,0.9781777858734131
0,prefix,refine,2,30,27,86,0,32,32,2,3.03740706294775,2424.916259765625,2636.274658203125,834.5127563476562,0.9490213394165039,581.0457763671875,0.9759054183959961
0,prefix,refine,2,31,27,86,0,32,32,2,2.771325409412384,2636.274658203125,2785.266845703125,2033.370849609375,0.7199666500091553,641.3052978515625,0.9739899635314941
0,prefix,refine,2,0,28,87,0,32,32,1,4.724523983895779,56.94944763183594,171.88978576660156,163.4059295654297,0.31094062328338623,20.53534507751465,0.9928386807441711
0,prefix,refine,2,1,28,87,0,32,32,1,3.7363870069384575,171.88978576660156,207.8513946533203,60.257835388183594,0.9672815799713135,24.57026481628418,0.9929969310760498
0,prefix,refine,2,2,28,87,0,32,32,1,3.15141212195158,207.8513946533203,250.06484985351562,60.10685729980469,0.9823883771896362,29.172353744506836,0.9931891560554504
0,prefix,refine,2,3,28,87,0,32,32,1,3.293100744485855,250.06484985351562,305.42144775390625,79.83087921142578,0.9783432483673096,34.399776458740234,0.9936496615409851
0,prefix,refine,2,4,28,87,0,32,32,1,3.5554859787225723,305.42144775390625,362.4278564453125,83.70454406738281,0.9830323457717896,39.23613739013672,0.9941251873970032
0,prefix,refine,2,5,28,87,0,32,32,1,2.8862720355391502,362.4278564453125,415.09393310546875,91.48487091064453,0.9814010858535767,44.41276168823242,0.994257926940918
0,prefix,refine,2,6,28,87,0,32,32,1,3.2229674980044365,415.09393310546875,496.97216796875,124.68115997314453,0.9785739779472351,49.98103332519531,0.9949491024017334
0,prefix,refine,2,7,28,87,0,32,32,1,3.1258640810847282,496.97216796875,527.3748168945312,86.27033996582031,0.9875680208206177,54.428035736083984,0.9946761131286621
0,prefix,refine,2,8,28,87,0,32,32,1,3.48618533462286,527.3748168945312,566.8845825195312,99.43997192382812,0.9860735535621643,60.07542419433594,0.9943970441818237
0,prefix,refine,2,9,28,87,0,32,32,1,3.2950937747955322,566.8845825195312,611.5668334960938,105.51842498779297,0.9868225455284119,66.45767974853516,0.99410080909729
0,prefix,refine,2,10,28,87,0,32,32,1,4.230591468513012,611.5668334960938,632.5324096679688,122.89500427246094,0.9810458421707153,72.33342742919922,0.9934449791908264
0,prefix,refine,2,11,28,87,0,32,32,1,3.7306873127818108,632.5324096679688,656.6923217773438,126.79924011230469,0.9813457727432251,78.40559387207031,0.9928470849990845
0,prefix,refine,2,12,28,87,0,32,32,1,3.682205453515053,656.6923217773438,696.3907470703125,145.42832946777344,0.9785961508750916,83.12397766113281,0.9928522109985352
0,prefix,refine,2,13,28,87,0,32,32,1,3.552621230483055,696.3907470703125,718.3881225585938,169.35842895507812,0.9718132019042969,85.92780303955078,0.9928184747695923
0,prefix,refine,2,14,28,87,0,32,32,1,3.1280377879738808,718.3881225585938,715.67626953125,160.60362243652344,0.9749179482460022,89.08675384521484,0.9922173023223877
0,prefix,refine,2,15,28,87,0,32,32,1,3.6246562376618385,715.67626953125,746.2109985351562,170.3340606689453,0.973702609539032,91.55443572998047,0.9924383759498596
0,prefix,refine,2,16,28,87,0,32,32,1,3.1444989144802094,746.2109985351562,764.84814453125,184.7743377685547,0.9703882336616516,93.79341125488281,0.9924513101577759
0,prefix,refine,2,17,28,87,0,32,32,1,3.235391341149807,764.84814453125,773.9640502929688,196.23805236816406,0.967538595199585,103.40364074707031,0.9910300970077515
0,prefix,refine,2,18,28,87,0,32,32,1,3.1123794615268707,773.9640502929688,810.8236694335938,206.8514862060547,0.9669865369796753,110.88475036621094,0.990606427192688
0,prefix,refine,2,19,28,87,0,32,32,1,3.346811980009079,810.8236694335938,847.9967651367188,232.2322540283203,0.9617804884910583,120.58975219726562,0.9898328185081482
0,prefix,refine,2,20,28,87,0,32,32,1,3.532892093062401,847.9967651367188,877.4940795898438,237.69557189941406,0.9626128673553467,127.70391845703125,0.9893507361412048
0,prefix,refine,2,21,28,87,0,32,32,1,2.7565276250243187,877.4940795898438,945.8643798828125,281.75567626953125,0.9549860954284668,134.74090576171875,0.989804208278656
0,prefix,refine,2,22,28,87,0,32,32,1,3.0540190637111664,945.8643798828125,989.0087890625,288.86138916015625,0.9563899040222168,141.32199096679688,0.9897494316101074
0,prefix,refine,2,23,28,87,0,32,32,1,3.0444692820310593,989.0087890625,1040.5762939453125,331.7557373046875,0.9478103518486023,149.91403198242188,0.989575982093811
0,prefix,refine,2,24,28,87,0,32,32,1,2.7278317138552666,1040.5762939453125,1112.087646484375,390.65704345703125,0.9362617135047913,168.20022583007812,0.9885034561157227
0,prefix,refine,2,25,28,87,0,32,32,1,2.8638187795877457,1112.087646484375,1266.4710693359375,457.35601806640625,0.9341971278190613,200.64642333984375,0.9873963594436646
0,prefix,refine,2,26,28,87,0,32,32,1,3.6089271306991577,1266.4710693359375,1451.3770751953125,533.2595825195312,0.9319431185722351,238.47662353515625,0.986478328704834
0,prefix,refine,2,27,28,87,0,32,32,1,2.923152409493923,1451.3770751953125,1848.9046630859375,727.5305786132812,0.9308168888092041,315.42584228515625,0.9854185581207275
0,prefix,refine,2,28,28,87,0,32,32,1,2.9359962791204453,1848.9046630859375,2156.532958984375,689.6685180664062,0.9522157907485962,381.8706970214844,0.9843273162841797
0,prefix,refine,2,29,28,87,0,32,32,1,3.2865777611732483,2156.532958984375,2420.675537109375,683.71337890625,0.9619036912918091,450.8519592285156,0.9826840162277222
0,prefix,refine,2,30,28,87,0,32,32,1,2.7760639786720276,2420.675537109375,2614.000732421875,822.3569946289062,0.9495121240615845,534.3151245117188,0.9793192148208618
0,prefix,refine,2,31,28,87,0,32,32,1,2.7389535680413246,2614.000732421875,2735.83984375,2008.1068115234375,0.7191036939620972,616.3846435546875,0.9752277135848999
0,prefix,warmup,3,0,0,88,118,150,32,32,3.321523778140545,38.89509582519531,137.58090209960938,139.59230041503906,0.08926619589328766,,
0,prefix,warmup,3,1,0,88,118,150,32,32,3.4543946385383606,137.58090209960938,189.25546264648438,67.72468566894531,0.9632073044776917,,
0,prefix,warmup,3,2,0,88,118,150,32,32,2.7915630489587784,189.25546264648438,199.71377563476562,29.035537719726562,0.9902987480163574,,
0,prefix,warmup,3,3,0,88,118,150,32,32,2.8756223618984222,199.71377563476562,233.49705505371094,46.480979919433594,0.9890775680541992,,
0,prefix,warmup,3,4,0,88,118,150,32,32,2.7718348428606987,233.49705505371094,267.6006774902344,49.13521957397461,0.9899932146072388,,
0,prefix,warmup,3,5,0,88,118,150,32,32,2.6861941441893578,267.6006774902344,296.021240234375,45.1133918762207,0.9922571778297424,,
0,prefix,warmup,3,6,0,88,118,150,32,32,2.822491340339184,296.021240234375,312.8396301269531,37.93708801269531,0.993761420249939,,
0,prefix,warmup,3,7,0,88,118,150,32,32,2.6258202269673347,312.8396301269531,318.087158203125,37.63040542602539,0.9930281043052673,,
0,prefix,warmup,3,8,0,88,118,150,32,32,2.8821341693401337,318.087158203125,338.4591979980469,51.1307258605957,0.989789605140686,,
0,prefix,warmup,3,9,0,88,118,150,32,32,2.818884328007698,338.4591979980469,350.5032653808594,57.444252014160156,0.9867055416107178,,
0,prefix,warmup,3,10,0,88,118,150,32,32,2.6631606742739677,350.5032653808594,379.6661682128906,63.320308685302734,0.988132119178772,,
0,prefix,warmup,3,11,0,88,118,150,32,32,2.588259056210518,379.6661682128906,393.7940979003906,73.9089126586914,0.9824009537696838,,
0,prefix,warmup,3,12,0,88,118,150,32,32,2.723533660173416,393.7940979003906,415.6230773925781,91.73469543457031,0.9757471084594727,,
0,prefix,warmup,3,13,0,88,118,150,32,32,2.7284445241093636,415.6230773925781,469.84918212890625,132.4833984375,0.9625848531723022,,
0,prefix,warmup,3,14,0,88,118,150,32,32,2.719857729971409,469.84918212890625,457.7054443359375,114.50908660888672,0.9698513746261597,,
0,prefix,warmup,3,15,0,88,118,150,32,32,2.5014951825141907,457.7054443359375,457.6788024902344,119.14749908447266,0.9661098122596741,,
0,prefix,warmup,3,16,0,88,118,150,32,32,2.4853749200701714,457.6788024902344,503.080322265625,153.689697265625,0.9531777501106262,,
0,prefix,warmup,3,17,0,88,118,150,32,32,3.2423343509435654,503.080322265625,528.4479370117188,150.92822265625,0.9583637714385986,,
0,prefix,warmup,3,18,0,88,118,150,32,32,2.614798955619335,528.4479370117188,541.7191162109375,154.14418029785156,0.9588025212287903,,
0,prefix,warmup,3,19,0,88,118,150,32,32,2.56229005753994,541.7191162109375,587.9766845703125,171.83694458007812,0.9570013880729675,,
0,prefix,warmup,3,20,0,88,118,150,32,32,2.9534175992012024,587.9766845703125,594.2511596679688,173.93328857421875,0.9567580819129944,,
0,prefix,warmup,3,21,0,88,118,150,32,32,2.64079961925745,594.2511596679688,627.8726196289062,197.67501831054688,0.9491441249847412,,
0,prefix,warmup,3,22,0,88,118,150,32,32,2.72509828209877,627.8726196289062,628.3756103515625,196.22906494140625,0.9511948227882385,,
0,prefix,warmup,3,23,0,88,118,150,32,32,2.508278004825115,628.3756103515625,653.429931640625,230.5591278076172,0.9360253810882568,,
0,prefix,warmup,3,24,0,88,118,150,32,32,2.935495227575302,653.429931640625,669.2246704101562,257.86151123046875,0.9242503643035889,,
0,prefix,warmup,3,25,0,88,118,150,32,32,2.818484790623188,669.2246704101562,747.6876220703125,298.019287109375,0.917396068572998,,
0,prefix,warmup,3,26,0,88,118,150,32,32,2.458362840116024,747.6876220703125,919.0233154296875,371.65838623046875,0.9208426475524902,,
0,prefix,warmup,3,27,0,88,118,150,32,32,2.73680966347456,919.0233154296875,1224.2103271484375,532.3120727539062,0.915459156036377,,
0,prefix,warmup,3,28,0,88,118,150,32,32,2.5749141350388527,1224.2103271484375,1821.5281982421875,824.5980224609375,0.9275314807891846,,
0,prefix,warmup,3,29,0,88,118,150,32,32,2.9680756852030754,1821.5281982421875,2192.965087890625,835.930908203125,0.9297972917556763,,
0,prefix,warmup,3,30,0,88,118,150,32,32,2.5987783446907997,2192.965087890625,2942.8779296875,1292.165283203125,0.9142044186592102,,
0,prefix,warmup,3,31,0,88,118,150,32,32,3.0502816662192345,2942.8779296875,3804.328125,2681.47314453125,0.7120211124420166,,
0,prefix,refine,3,0,1,89,0,32,32,31,7.673364132642746,39.45849609375,137.51808166503906,139.29591369628906,0.0981234759092331,11.665928840637207,0.9964137077331543
0,prefix,refine,3,1,1,89,0,32,32,31,3.8886647671461105,137.51808166503906,188.79725646972656,67.17986297607422,0.9637343287467957,12.881247520446777,0.9976855516433716
0,prefix,refine,3,2,1,89,0,32,32,31,3.1986217945814133,188.79725646972656,199.2939453125,28.901710510253906,0.9903683066368103,13.531054496765137,0.9977061152458191
0,prefix,refine,3,3,1,89,0,32,32,31,2.9114093631505966,199.2939453125,233.16392517089844,46.47062301635742,0.9891123175621033,16.753202438354492,0.9974288940429688
0,prefix,refine,3,4,1,89,0,32,32,31,2.8281724080443382,233.16392517089844,267.6480407714844,49.150978088378906,0.9901776313781738,19.886470794677734,0.9972443580627441
0,prefix,refine,3,5,1,89,0,32,32,31,2.5053219869732857,267.6480407714844,296.45281982421875,45.77119827270508,0.9920321702957153,23.780548095703125,0.996783971786499
0,prefix,refine,3,6,1,89,0,32,32,31,2.725007012486458,296.45281982421875,312.4923095703125,36.91410446166992,0.99403977394104,26.618642807006836,0.9963819980621338
0,prefix,refine,3,7,1,89,0,32,32,31,2.7188751846551895,312.4923095703125,317.75408935546875,37.38528060913086,0.9931060075759888,31.444332122802734,0.9951130151748657
0,prefix,refine,3,8,1,89,0,32,32,31,2.737610600888729,317.75408935546875,338.4707336425781,51.3587532043457,0.9897359013557434,36.982295989990234,0.994033932685852
0,prefix,refine,3,9,1,89,0,32,32,31,2.485916018486023,338.4707336425781,352.0127868652344,58.3801383972168,0.9864696264266968,40.34693908691406,0.9934138655662537
0,prefix,refine,3,10,1,89,0,32,32,31,2.2605694830417633,352.0127868652344,381.9246826171875,64.7676010131836,0.9877283573150635,45.20400619506836,0.9929729700088501
0,prefix,refine,3,11,1,89,0,32,32,31,2.620520070195198,381.9246826171875,395.9953308105469,73.86751556396484,0.9826168417930603,49.43968963623047,0.9921789169311523
0,prefix,refine,3,12,1,89,0,32,32,31,2.5394856929779053,395.9953308105469,418.3638000488281,92.42449188232422,0.9757274389266968,51.92799377441406,0.992263913154602
0,prefix,refine,3,13,1,89,0,32,32,31,2.4462901055812836,418.3638000488281,472.663818359375,132.874755859375,0.9628071784973145,57.88371276855469,0.992467999458313
0,prefix,refine,3,14,1,89,0,32,32,31,2.587907947599888,472.663818359375,460.069091796875,114.55013275146484,0.9701874852180481,60.75324249267578,0.9912433624267578
0,prefix,refine,3,15,1,89,0,32,32,31,2.528807148337364,460.069091796875,459.5027770996094,119.84209442138672,0.9660252928733826,66.42423248291016,0.989510178565979
0,prefix,refine,3,16,1,89,0,32,32,31,2.566918730735779,459.5027770996094,501.7585144042969,151.248291015625,0.9542558193206787,78.20039367675781,0.9878849983215332
