base_request_id,final_success,hard_stage,request,request_index,stage_ready_count,targets,total_generation_ms,variant
13,True,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4592.050723149441,all_high
13,False,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,2,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",849.6652570320293,all_low
13,True,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3364.4108989974484,low_stage_0
13,True,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3303.2481889240444,low_stage_1
13,False,1,Set up standard routing for the Tokyo visit dated 2027-06-20.,40,2,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.930311044678,low_stage_2
13,True,2,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4585.89910401497,all_high
13,False,2,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,2,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.3926319750026,all_low
13,True,2,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.6525480756536,low_stage_0
13,True,2,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.5931318989024,low_stage_1
13,False,2,Set up standard routing for the Tokyo visit dated 2027-06-20.,41,2,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-20"", ""dispatch"": ""NRT-20270620-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3360.6225419789553,low_stage_2
14,True,0,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.071250981651,all_high
14,True,0,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",847.9357390897349,all_low
14,True,0,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3360.8684269711375,low_stage_0
14,True,0,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.0498069925234,low_stage_1
14,True,0,Prepare the 2026-11-03 Paris itinerary with standard handling.,42,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.1939519559965,low_stage_2
14,True,1,Prepare the 2026-11-03 Paris itinerary with standard handling.,43,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4583.4612540202215,all_high
14,True,1,Prepare the 2026-11-03 Paris itinerary with standard handling.,43,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.2048191362992,all_low
14,True,1,Prepare the 2026-11-03 Paris itinerary with standard handling.,43,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.4207010725513,low_stage_0
14,True,1,Prepare the 2026-11-03 Paris itinerary with standard handling.,43,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.178826997988,low_stage_1
14,True,1,Prepare the 2026-11-03 Paris itinerary with standard handling.,43,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3351.8233738141134,low_stage_2
14,True,2,Prepare the 2026-11-03 Paris itinerary with standard handling.,44,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4583.338983007707,all_high
14,True,2,Prepare the 2026-11-03 Paris itinerary with standard handling.,44,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",847.7253220044076,all_low
14,True,2,Prepare the 2026-11-03 Paris itinerary with standard handling.,44,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.3203419847414,low_stage_0
14,True,2,Prepare the 2026-11-03 Paris itinerary with standard handling.,44,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.6092019863427,low_stage_1
14,True,2,Prepare the 2026-11-03 Paris itinerary with standard handling.,44,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-03"", ""dispatch"": ""CDG-20261103-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3351.4301030663773,low_stage_2
15,True,0,Open a standard trip ticket to Austin for 2027-04-10.,45,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.449190064333,all_high
15,False,0,Open a standard trip ticket to Austin for 2027-04-10.,45,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.2412380399182,all_low
15,True,0,Open a standard trip ticket to Austin for 2027-04-10.,45,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.464103032835,low_stage_0
15,True,0,Open a standard trip ticket to Austin for 2027-04-10.,45,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.624008152634,low_stage_1
15,False,0,Open a standard trip ticket to Austin for 2027-04-10.,45,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.2117679715157,low_stage_2
15,True,1,Open a standard trip ticket to Austin for 2027-04-10.,46,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.9395979894325,all_high
15,False,1,Open a standard trip ticket to Austin for 2027-04-10.,46,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",847.9824620299041,all_low
15,True,1,Open a standard trip ticket to Austin for 2027-04-10.,46,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.6878240611404,low_stage_0
15,True,1,Open a standard trip ticket to Austin for 2027-04-10.,46,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3302.829652093351,low_stage_1
15,False,1,Open a standard trip ticket to Austin for 2027-04-10.,46,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.4824770176783,low_stage_2
15,True,2,Open a standard trip ticket to Austin for 2027-04-10.,47,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.950788062997,all_high
15,False,2,Open a standard trip ticket to Austin for 2027-04-10.,47,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",847.7402630960569,all_low
15,True,2,Open a standard trip ticket to Austin for 2027-04-10.,47,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3367.9601941257715,low_stage_0
15,True,2,Open a standard trip ticket to Austin for 2027-04-10.,47,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.7424209974706,low_stage_1
15,False,2,Open a standard trip ticket to Austin for 2027-04-10.,47,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-10"", ""dispatch"": ""AUS-20270410-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.5887679317966,low_stage_2
16,True,0,Create a standard travel dispatch for London on 2026-09-17.,48,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4587.351533118635,all_high
16,False,0,Create a standard travel dispatch for London on 2026-09-17.,48,2,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",849.1201209835708,all_low
16,True,0,Create a standard travel dispatch for London on 2026-09-17.,48,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3362.5728290062398,low_stage_0
16,True,0,Create a standard travel dispatch for London on 2026-09-17.,48,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.7159190494567,low_stage_1
16,False,0,Create a standard travel dispatch for London on 2026-09-17.,48,2,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.0379500696436,low_stage_2
16,True,1,Create a standard travel dispatch for London on 2026-09-17.,49,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4583.998732967302,all_high
16,False,1,Create a standard travel dispatch for London on 2026-09-17.,49,2,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.2842840021476,all_low
16,True,1,Create a standard travel dispatch for London on 2026-09-17.,49,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3360.5069699697196,low_stage_0
16,True,1,Create a standard travel dispatch for London on 2026-09-17.,49,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3303.5224401392043,low_stage_1
16,False,1,Create a standard travel dispatch for London on 2026-09-17.,49,2,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3353.40585897211,low_stage_2
16,True,2,Create a standard travel dispatch for London on 2026-09-17.,50,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.222440025769,all_high
16,False,2,Create a standard travel dispatch for London on 2026-09-17.,50,2,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",849.5141590246931,all_low
16,True,2,Create a standard travel dispatch for London on 2026-09-17.,50,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.377365887165,low_stage_0
16,True,2,Create a standard travel dispatch for London on 2026-09-17.,50,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3300.677926046774,low_stage_1
16,False,2,Create a standard travel dispatch for London on 2026-09-17.,50,2,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-17"", ""dispatch"": ""LHR-20260917-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.7533559827134,low_stage_2
17,True,0,Set up economy routing for the Amsterdam visit dated 2027-02-24.,51,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4585.346202016808,all_high
17,True,0,Set up economy routing for the Amsterdam visit dated 2027-02-24.,51,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",848.4255239600316,all_low
17,True,0,Set up economy routing for the Amsterdam visit dated 2027-02-24.,51,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3361.655459157191,low_stage_0
17,True,0,Set up economy routing for the Amsterdam visit dated 2027-02-24.,51,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3302.0428031450137,low_stage_1
17,True,0,Set up economy routing for the Amsterdam visit dated 2027-02-24.,51,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3355.467783170752,low_stage_2
17,True,1,Set up economy routing for the Amsterdam visit dated 2027-02-24.,52,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4585.222157998942,all_high
17,True,1,Set up economy routing for the Amsterdam visit dated 2027-02-24.,52,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",848.1256760424003,all_low
17,True,1,Set up economy routing for the Amsterdam visit dated 2027-02-24.,52,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3366.6785741224885,low_stage_0
17,True,1,Set up economy routing for the Amsterdam visit dated 2027-02-24.,52,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3301.563781918958,low_stage_1
17,True,1,Set up economy routing for the Amsterdam visit dated 2027-02-24.,52,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3353.1872387975454,low_stage_2
17,True,2,Set up economy routing for the Amsterdam visit dated 2027-02-24.,53,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4585.760704940185,all_high
17,True,2,Set up economy routing for the Amsterdam visit dated 2027-02-24.,53,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",848.5519820824265,all_low
17,True,2,Set up economy routing for the Amsterdam visit dated 2027-02-24.,53,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3361.584600061178,low_stage_0
17,True,2,Set up economy routing for the Amsterdam visit dated 2027-02-24.,53,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3301.343275117688,low_stage_1
17,True,2,Set up economy routing for the Amsterdam visit dated 2027-02-24.,53,3,"{""airport"": ""AMS"", ""city"": ""Amsterdam"", ""date"": ""2027-02-24"", ""dispatch"": ""AMS-20270224-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3353.316943976097,low_stage_2
18,True,0,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,54,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4581.459201173857,all_high
18,True,0,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,54,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",847.7871990762651,all_low
18,True,0,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,54,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3360.7742108870298,low_stage_0
18,True,0,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,54,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3306.3551507657394,low_stage_1
18,True,0,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,54,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3352.729515871033,low_stage_2
18,True,1,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,55,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4582.713268115185,all_high
18,True,1,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,55,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",847.635121201165,all_low
18,True,1,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,55,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3362.6131489872932,low_stage_0
18,True,1,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,55,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3300.2309220610186,low_stage_1
18,True,1,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,55,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3351.256067864597,low_stage_2
18,True,2,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,56,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",4584.195083007216,all_high
18,True,2,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,56,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",848.7638890510425,all_low
18,True,2,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,56,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3362.143522128463,low_stage_0
18,True,2,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,56,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3300.4906029673293,low_stage_1
18,True,2,Prepare the 2026-07-07 Madrid itinerary with urgent handling.,56,3,"{""airport"": ""MAD"", ""city"": ""Madrid"", ""date"": ""2026-07-07"", ""dispatch"": ""MAD-20260707-S1"", ""priority"": ""urgent"", ""sla"": ""S1""}",3352.4133331375197,low_stage_2
19,True,0,Open a standard trip ticket to Rome for 2027-12-14.,57,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.7559021785855,all_high
19,False,0,Open a standard trip ticket to Rome for 2027-12-14.,57,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",848.1052638962865,all_low
19,True,0,Open a standard trip ticket to Rome for 2027-12-14.,57,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3361.6457720054314,low_stage_0
19,True,0,Open a standard trip ticket to Rome for 2027-12-14.,57,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.987610058859,low_stage_1
19,False,0,Open a standard trip ticket to Rome for 2027-12-14.,57,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.6594289578497,low_stage_2
19,True,1,Open a standard trip ticket to Rome for 2027-12-14.,58,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4583.3077190909535,all_high
19,False,1,Open a standard trip ticket to Rome for 2027-12-14.,58,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",847.7115900022909,all_low
19,True,1,Open a standard trip ticket to Rome for 2027-12-14.,58,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3360.8243799535558,low_stage_0
19,True,1,Open a standard trip ticket to Rome for 2027-12-14.,58,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3301.221570931375,low_stage_1
19,False,1,Open a standard trip ticket to Rome for 2027-12-14.,58,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3352.881472092122,low_stage_2
19,True,2,Open a standard trip ticket to Rome for 2027-12-14.,59,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4584.088347037323,all_high
19,False,2,Open a standard trip ticket to Rome for 2027-12-14.,59,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",847.915589925833,all_low
19,True,2,Open a standard trip ticket to Rome for 2027-12-14.,59,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3360.6946400832385,low_stage_0
19,True,2,Open a standard trip ticket to Rome for 2027-12-14.,59,3,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3300.140644889325,low_stage_1
19,False,2,Open a standard trip ticket to Rome for 2027-12-14.,59,2,"{""airport"": ""FCO"", ""city"": ""Rome"", ""date"": ""2027-12-14"", ""dispatch"": ""FCO-20271214-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3356.262077926658,low_stage_2
