absolute_position,commit_correct_w1,commit_correct_w2,commit_correct_w3,commit_correct_w4,commit_fraction_w1,commit_fraction_w2,commit_fraction_w3,commit_fraction_w4,commit_step_w1,commit_step_w2,commit_step_w3,commit_step_w4,final_stable_fraction,final_stable_step,final_token,flip_count,position,request_index
119,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.71,71,1115,1,92,5
120,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.7,70,4463,1,93,5
121,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.68,68,43863,1,94,5
122,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.69,69,13,1,95,5
123,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.76,76,7975,1,96,5
124,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.75,75,11,1,97,5
125,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.77,77,268,1,98,5
126,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.81,81,8652,1,99,5
127,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.78,78,1745,1,100,5
128,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.8,80,43863,1,101,5
129,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.8,80,301,1,102,5
130,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.79,79,55802,1,103,5
131,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.82,82,341,1,104,5
132,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.83,83,259,1,105,5
133,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.86,86,2516,1,106,5
134,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.85,85,13725,1,107,5
135,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.84,84,296,1,108,5
136,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.87,87,23351,1,109,5
137,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.89,89,2630,1,110,5
138,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.88,88,12324,1,111,5
139,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.89,89,4519,1,112,5
140,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.9,90,11,1,113,5
141,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.91,91,301,1,114,5
142,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.99,99,403,1,115,5
143,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,1.0,100,13972,1,116,5
144,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.98,98,11517,1,117,5
145,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.97,97,366,1,118,5
146,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.94,94,268,1,119,5
147,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.95,95,2918,1,120,5
148,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.96,96,6571,1,121,5
149,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.92,92,300,1,122,5
150,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.93,93,268,1,123,5
151,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.96,96,4205,1,124,5
152,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.74,74,13,1,125,5
153,False,False,False,False,0.0,0.01,0.02,0.03,0,1,2,3,0.73,73,126348,1,126,5
41,False,True,True,True,0.0,0.05714285714285714,0.08571428571428572,0.11428571428571428,0,2,3,4,0.02857142857142857,1,2088,1,0,6
42,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.42857142857142855,15,6541,1,1,6
43,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.17142857142857143,6,1099,1,2,6
44,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.14285714285714285,5,3499,1,3,6
45,False,False,False,True,0.0,0.02857142857142857,0.05714285714285714,0.17142857142857143,0,1,2,6,0.08571428571428572,3,29693,1,4,6
46,False,False,True,True,0.0,0.02857142857142857,0.11428571428571428,0.14285714285714285,0,1,4,5,0.05714285714285714,2,9660,1,5,6
47,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.14285714285714285,5,296,1,6,6
48,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.14285714285714285,5,220,1,7,6
49,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.14285714285714285,5,23,1,8,6
50,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.11428571428571428,4,3871,1,9,6
51,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.2,7,482,1,10,6
52,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.2571428571428571,9,268,1,11,6
53,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.22857142857142856,8,1853,1,12,6
54,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.2571428571428571,9,5615,1,13,6
55,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.2857142857142857,10,11,1,14,6
56,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.3142857142857143,11,438,1,15,6
57,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.37142857142857144,13,560,1,16,6
58,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.34285714285714286,12,1071,1,17,6
59,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.37142857142857144,13,268,1,18,6
60,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.4,14,10905,1,19,6
61,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.45714285714285713,16,25,1,20,6
62,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.4857142857142857,17,198,1,21,6
63,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5142857142857142,18,198,1,22,6
64,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5428571428571428,19,9516,1,23,6
65,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,795,1,24,6
66,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,2335,1,25,6
67,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6,21,24521,1,26,6
68,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,4905,1,27,6
69,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,92,1,28,6
70,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,373,1,29,6
71,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,795,1,30,6
72,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.5714285714285714,20,2335,1,31,6
73,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,22137,1,32,6
74,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,8902,1,33,6
75,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,92,1,34,6
76,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,795,1,35,6
77,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,9622,1,36,6
78,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,795,1,37,6
79,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,2335,1,38,6
80,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,90,1,39,6
81,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,3720,1,40,6
82,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,92,1,41,6
83,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,795,1,42,6
84,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,60,1,43,6
85,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,198,1,44,6
86,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6285714285714286,22,198,1,45,6
87,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6571428571428571,23,19781,1,46,6
88,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,25,1,47,6
89,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,198,1,48,6
90,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,12,1,49,6
91,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,21551,1,50,6
92,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7428571428571429,26,373,1,51,6
93,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,220,1,52,6
94,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,16,1,53,6
95,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,17,1,54,6
96,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,13534,1,55,6
97,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.6857142857142857,24,11451,1,56,6
98,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,198,1,57,6
99,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,12,1,58,6
100,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,6679,1,59,6
101,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7428571428571429,26,373,1,60,6
102,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,220,1,61,6
103,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,23,1,62,6
104,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7142857142857143,25,3871,1,63,6
105,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7714285714285715,27,198,1,64,6
106,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.7714285714285715,27,198,1,65,6
107,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,9516,1,66,6
108,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,795,1,67,6
109,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,2335,1,68,6
110,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8,28,24521,1,69,6
111,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,4905,1,70,6
112,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,92,1,71,6
113,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,373,1,72,6
114,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,220,1,73,6
115,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,16,1,74,6
116,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,17,1,75,6
117,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,20312,1,76,6
118,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,795,1,77,6
119,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,2335,1,78,6
120,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,90,1,79,6
121,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,14194,1,80,6
122,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,11451,1,81,6
123,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,92,1,82,6
124,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,795,1,83,6
125,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,9622,1,84,6
126,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,220,1,85,6
127,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,23,1,86,6
128,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,20312,1,87,6
129,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,795,1,88,6
130,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,2335,1,89,6
131,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,43392,1,90,6
132,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,2731,1,91,6
133,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,92,1,92,6
134,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,373,1,93,6
135,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8285714285714286,29,220,1,94,6
136,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8571428571428571,30,24,1,95,6
137,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,21,1,96,6
138,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,20312,1,97,6
139,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,795,1,98,6
140,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,2335,1,99,6
141,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,90,1,100,6
142,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,14194,1,101,6
143,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,92,1,102,6
144,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,795,1,103,6
145,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,60,1,104,6
146,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,198,1,105,6
147,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,198,1,106,6
148,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,4086,1,107,6
149,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.8857142857142857,31,11,1,108,6
150,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,29693,1,109,6
151,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9142857142857143,32,9660,1,110,6
152,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,220,1,111,6
153,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,24,1,112,6
154,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,21,1,113,6
155,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,1.0,35,44137,1,114,6
156,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,296,1,115,6
157,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,220,1,116,6
158,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,23,1,117,6
159,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,3871,1,118,6
160,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9428571428571428,33,482,1,119,6
161,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,268,1,120,6
162,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,1853,1,121,6
163,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,5615,1,122,6
164,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,13,1,123,6
165,False,False,False,False,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0,1,2,3,0.9714285714285714,34,126348,1,124,6
31,False,False,True,True,0.0,0.008928571428571428,0.03571428571428571,0.044642857142857144,0,1,4,5,0.017857142857142856,2,480,1,0,7
32,False,True,True,True,0.0,0.017857142857142856,0.026785714285714284,0.03571428571428571,0,2,3,4,0.008928571428571428,1,36392,1,1,7
33,False,False,True,True,0.0,0.008928571428571428,0.03571428571428571,0.044642857142857144,0,1,4,5,0.017857142857142856,2,1454,1,2,7
34,False,False,True,True,0.0,0.008928571428571428,0.03571428571428571,0.044642857142857144,0,1,4,5,0.017857142857142856,2,9655,1,3,7
35,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.044642857142857144,5,480,1,4,7
36,False,False,False,True,0.0,0.008928571428571428,0.017857142857142856,0.05357142857142857,0,1,2,6,0.026785714285714284,3,198,1,5,7
37,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.03571428571428571,4,198,1,6,7
38,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.05357142857142857,6,480,1,7,7
39,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.07142857142857142,8,6272,1,8,7
40,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.0625,7,31073,1,9,7
41,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.08928571428571429,10,831,1,10,7
42,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.08035714285714286,9,22114,1,11,7
43,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.09821428571428571,11,8383,1,12,7
44,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.08928571428571429,10,60,1,13,7
45,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.10714285714285714,12,198,1,14,7
46,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.08928571428571429,10,198,1,15,7
47,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.09821428571428571,11,480,1,16,7
48,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.1875,21,3720,1,17,7
49,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.11607142857142858,13,31073,1,18,7
50,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.16071428571428573,18,831,1,19,7
51,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.16964285714285715,19,22114,1,20,7
52,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.17857142857142858,20,6679,1,21,7
53,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.15178571428571427,17,60,1,22,7
54,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.14285714285714285,16,198,1,23,7
55,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.125,14,198,1,24,7
56,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.13392857142857142,15,480,1,25,7
57,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.20535714285714285,23,21688,1,26,7
58,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.19642857142857142,22,31073,1,27,7
59,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.21428571428571427,24,198,1,28,7
60,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.22321428571428573,25,198,1,29,7
61,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.23214285714285715,26,6374,1,30,7
62,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.24107142857142858,27,259,1,31,7
63,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.25,28,5296,1,32,7
64,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.25892857142857145,29,25499,1,33,7
65,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.25892857142857145,29,11,1,34,7
66,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.26785714285714285,30,268,1,35,7
67,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.3125,35,282,1,36,7
68,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.2767857142857143,31,24,1,37,7
69,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.2857142857142857,32,20,1,38,7
70,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.29464285714285715,33,43863,1,39,7
71,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.30357142857142855,34,300,1,40,7
72,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.32142857142857145,36,831,1,41,7
73,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.33035714285714285,37,5133,1,42,7
74,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.3392857142857143,38,8393,1,43,7
75,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.3392857142857143,38,60,1,44,7
76,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.3482142857142857,39,40800,1,45,7
77,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.35714285714285715,40,546,1,46,7
78,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.36607142857142855,41,831,1,47,7
79,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.4375,49,14280,1,48,7
80,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.41964285714285715,47,9626,1,49,7
81,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.375,42,60,1,50,7
82,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.38392857142857145,43,297,1,51,7
83,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.38392857142857145,43,831,1,52,7
